Thumb,IndexFinger,MiddleFinger,RingFinger,LittleFinger,accelerometer_x,accelerometer_y,accelerometer_z,temperature,gyro_x,gyro_y,gyro_z,Gesture
386,309,491,429,444,10932,12400,-2744,27.59,-755,-368,47,9
386,310,491,429,443,11012,12416,-2772,27.68,-681,-234,18,9
387,311,491,429,442,10660,12416,-2780,27.59,-724,-328,-35,9
388,311,490,429,441,10724,12540,-2716,27.64,-695,-226,5,9
384,313,490,429,441,10744,12472,-2804,27.54,-759,-83,69,9
387,313,490,429,443,10500,12432,-2816,27.64,-685,-5,-185,9
386,309,474,430,442,11056,12440,-3064,27.59,-482,-92,-227,9
383,297,489,430,441,10732,12724,-3460,27.59,-188,187,-365,9
382,316,457,428,442,11296,12452,-3192,27.59,-237,181,449,9
383,315,485,429,442,10428,12240,-3176,27.54,257,-309,-610,9
355,420,342,402,461,15948,-2532,7420,27.02,-810,-302,2,9
355,420,342,402,461,15908,-2584,7284,27.12,-697,-155,63,9
356,420,343,401,461,16040,-2424,7212,27.07,-622,-114,72,9
356,420,343,400,460,15836,-2584,7256,27.07,-589,-120,63,9
356,407,343,398,460,16084,-2620,6828,27.07,-448,-1736,146,9
356,394,343,397,460,16120,-2468,6592,27.07,-386,-317,-731,9
355,426,343,396,460,16220,-1752,6668,27.21,-428,-803,-630,9
355,425,343,396,460,15868,-2408,7716,27.17,-979,-1349,221,9
356,421,343,396,460,15644,-2580,7460,27.12,-363,-194,-352,9
356,421,343,394,460,15724,-3176,7452,27.12,-812,-307,-302,9
356,408,344,394,460,15720,-2308,7400,27.17,-555,-385,-13,9
356,412,344,394,460,15504,-2296,8016,27.17,-535,-209,129,9
356,416,344,394,460,15632,-2148,7780,27.17,-848,-307,-346,9
356,417,344,393,460,15564,-1952,8040,27.17,-696,-33,177,9
356,420,345,393,459,15604,-2244,7664,27.17,-661,-213,18,9
357,420,345,393,460,15524,-2068,7864,27.26,-778,-307,-137,9
358,421,345,393,460,15544,-2244,8140,27.17,-745,-202,-43,9
358,424,346,392,460,15356,-2748,8604,27.17,71,171,-255,9
358,424,346,392,460,16276,-1084,6172,27.07,-502,1366,-1040,9
351,423,346,391,460,15616,-1032,8100,27.26,-851,-756,-395,9
350,409,346,390,459,15692,-788,8064,27.21,-650,-2080,731,9
360,417,346,390,459,15748,-1320,7900,27.26,-1428,1285,862,9
360,404,347,390,460,15444,-2004,8604,27.26,-503,-300,159,9
360,409,347,389,459,15340,-1804,8764,27.17,-989,136,-45,9
360,407,347,389,459,15460,-2112,8264,27.26,-673,-269,2,9
360,407,348,389,459,15628,-1780,7956,27.12,-503,-211,202,9
360,408,348,388,459,15792,-1772,7424,27.17,-674,-90,-206,9
361,408,348,388,459,16124,-1356,7552,27.26,-247,-1107,-79,9
360,404,348,386,457,15992,-812,6920,27.21,-767,-603,-503,9
359,404,348,381,453,16128,-1088,6496,27.21,-710,-650,-167,9
359,406,349,380,453,16664,-1424,5644,27.26,-453,687,303,9
360,420,349,382,454,15928,-1200,7292,27.26,-658,679,214,9
360,416,350,383,454,15692,-1588,7628,27.26,-637,-21,44,9
360,419,350,381,455,15628,-1680,7648,27.26,-902,-231,169,9
360,420,350,381,454,15864,-1468,7636,27.35,-835,-621,-47,9
360,420,350,381,455,15704,-1016,8200,27.45,-555,264,366,9
360,420,350,381,455,15680,-2292,7700,27.45,-820,-408,-60,9
360,420,350,381,456,15928,-1844,7600,27.45,-269,-35,138,9
360,419,351,381,455,15696,-1940,7700,27.4,-589,-256,150,9
360,419,350,380,455,15980,-1440,7256,27.35,-727,77,79,9
360,419,351,381,455,15804,-1620,7448,27.35,-554,3,-174,9
360,419,351,381,455,15864,-1892,7556,27.49,-552,34,25,9
360,419,351,381,455,15892,-2004,7360,27.4,-572,57,-16,9
360,419,351,380,455,15788,-2132,7568,27.45,-340,518,-365,9
361,419,351,380,455,15384,-1868,7508,27.45,-412,-367,-52,9
360,419,351,380,455,15776,-2004,7572,27.49,-571,-381,359,9
361,419,351,380,456,15836,-2132,7672,27.49,-786,-689,-137,9
360,419,351,381,455,15852,-1744,7404,27.4,-929,-174,456,9
361,419,351,380,455,15848,-2292,7252,27.54,-1014,-274,-119,9
361,419,352,380,455,15860,-2352,7500,27.49,-772,-821,-64,9
361,419,352,380,455,15920,-1932,7176,27.54,-900,-353,-199,9
361,419,352,379,455,15816,-2344,7360,27.4,-930,-539,-47,9
361,419,351,379,455,15664,-2096,7396,27.45,-605,-1,-331,9
361,418,352,379,455,15812,-2244,7316,27.4,-573,-452,42,9
361,418,352,379,455,16056,-2448,7120,27.49,-858,-406,-8,9
361,418,352,379,454,15876,-2200,7384,27.4,-646,87,-10,9
361,418,352,379,454,15860,-2116,7568,27.45,-771,-273,-46,9
361,418,353,378,453,15772,-2440,7288,27.45,-824,-386,-53,9
361,418,353,378,453,15856,-2272,7460,27.49,-692,-243,-69,9
362,418,353,378,453,15632,-1908,7996,27.54,-745,-91,99,9
361,418,353,378,453,15880,-2268,7108,27.49,-720,-424,-153,9
362,418,353,378,453,16056,-1868,7100,27.49,-758,-105,8,9
362,418,353,377,454,15836,-2588,6908,27.45,-675,-289,-56,9
362,418,354,378,453,15888,-2144,7148,27.49,-614,-285,-22,9
362,418,354,377,453,16216,-2588,6316,27.45,-922,-1269,322,9
361,418,354,377,453,15928,-2424,7252,27.45,-648,-199,-37,9
362,418,354,377,453,15764,-2220,7572,27.4,-742,-362,82,9
362,419,354,377,452,15840,-2200,7092,27.49,-676,-265,-1,9
362,419,355,377,451,15976,-2340,7484,27.45,-673,-231,-101,9
362,419,354,377,451,15952,-2320,7244,27.49,-635,-213,-5,9
362,419,355,377,451,15892,-2348,7240,27.49,-693,-194,-30,9
362,419,355,377,451,15868,-2464,6852,27.45,-686,-355,106,9
363,418,355,377,451,16036,-1460,7392,27.45,-272,-460,-335,9
362,419,355,377,450,15872,-1996,7468,27.45,-482,-495,430,9
363,419,355,376,444,16104,-2444,6848,27.49,-624,-625,165,9
362,418,355,376,441,16288,-2736,6184,27.59,-556,-203,-19,9
362,417,355,376,440,16044,-2856,7012,27.49,-946,-135,-131,9
362,417,356,376,440,16172,-2380,6380,27.54,-815,-1,-297,9
363,412,355,375,440,16168,-1984,6676,27.54,-561,-474,24,9
362,412,356,375,441,15964,-2064,6992,27.49,-518,-130,16,9
363,410,356,375,441,16036,-1980,6884,27.64,-863,-446,-97,9
363,411,356,375,441,16024,-2168,6924,27.54,-710,-157,-322,9
363,421,356,375,440,15856,-1632,7608,27.59,-752,-54,-252,9
435,428,454,368,440,16132,-1232,7648,27.54,-879,143,-555,9
313,242,486,392,435,15724,-624,8764,27.49,-120,310,608,9
327,249,497,410,444,15172,-1016,8860,27.54,-396,274,599,9
348,255,497,414,452,14828,-1540,9260,27.54,894,-550,-832,9
341,260,496,416,447,14992,-484,9096,27.59,-2025,789,-618,9
338,260,495,417,449,15068,-532,9264,27.54,-1241,-984,-177,9
342,261,495,418,450,14948,-1160,9444,27.54,-578,-154,-306,9
342,262,495,417,448,15000,-460,9192,27.4,-1058,-9,-307,9
349,267,494,418,448,15188,424,9580,27.59,4623,-224,-500,9
350,269,493,418,448,15612,504,8028,27.54,-919,-465,-99,9
344,269,492,417,446,14520,692,9968,27.49,-1322,513,77,9
345,270,490,416,445,14880,1072,9480,27.59,-334,174,44,9
344,269,489,415,444,14980,1144,9412,27.59,-451,-43,42,9
344,270,488,415,444,14552,564,9824,27.54,-799,-150,14,9
345,271,488,415,444,14616,852,9956,27.64,-890,-39,-173,9
345,272,487,415,445,14772,984,9876,27.64,-526,-340,-111,9
345,272,487,415,445,14684,752,9600,27.64,-707,-100,-57,9
382,491,380,397,456,9188,11060,9716,30.74,-680,-298,-22,9
383,491,381,397,456,9296,10676,9804,30.79,-665,-276,25,9
382,492,381,397,456,9264,10840,9708,30.65,-614,-174,-9,9
383,491,382,397,456,9184,10740,9496,30.65,-778,-96,-39,9
383,492,382,396,456,9444,11112,9872,30.6,-552,-314,-82,9
383,492,383,396,456,9132,11112,9460,30.65,-661,-294,36,9
383,492,383,396,456,9364,11008,9548,30.65,-622,-296,75,9
383,492,384,396,456,9344,10764,9432,30.74,-701,-568,-44,9
383,492,384,395,456,9352,10804,9460,30.74,-586,-217,36,9
383,487,384,395,456,9436,10856,9456,30.65,-698,-138,-37,9
384,488,385,395,456,9312,10936,9580,30.65,-573,-247,10,9
384,489,385,396,456,9260,10800,9608,30.74,-658,-208,-44,9
384,489,385,396,456,9428,10976,9576,30.69,-650,-263,-134,9
384,489,385,396,455,9304,10848,9388,30.6,-679,-93,15,9
384,488,386,396,455,9268,10928,9548,30.6,-658,-178,1,9
384,489,386,395,455,9504,10804,9576,30.6,-769,-209,-85,9
384,489,386,395,455,9300,10788,9484,30.74,-395,-1230,-257,9
384,489,387,394,455,9384,10932,9388,30.65,-620,248,50,9
383,489,387,393,455,9060,11236,9292,30.6,-568,-218,56,9
383,489,387,392,455,9008,11204,9384,30.74,-501,-310,267,9
383,489,387,392,455,9120,11396,9308,30.65,-453,-501,25,9
383,489,387,391,455,9112,11080,9288,30.6,-638,-187,-67,9
383,490,388,391,455,9164,11568,9084,30.69,-643,-259,-3,9
383,490,388,392,455,9124,10888,9300,30.6,-696,-198,-92,9
383,490,388,393,455,9020,11272,9316,30.55,-655,-298,99,9
383,490,388,392,455,9244,11164,9152,30.6,-688,-340,52,9
383,490,389,391,455,9344,11172,8896,30.55,-787,-117,-102,9
383,490,389,392,455,9376,11340,9148,30.65,-766,-133,-97,9
383,490,389,392,455,9304,11244,9072,30.55,-768,-163,21,9
384,490,389,391,455,9452,10940,8948,30.69,-687,114,63,9
383,490,389,391,455,9400,11212,8788,30.6,-473,-479,80,9
384,490,389,391,455,9148,11228,9120,30.46,-546,-469,43,9
384,489,390,390,455,8912,11160,9356,30.6,-826,-40,-28,9
384,489,390,388,455,9200,11244,9548,30.69,-467,-380,355,9
384,489,390,389,455,9096,10972,9716,30.65,-695,-300,59,9
384,489,390,389,455,9220,11020,9492,30.55,-674,-187,94,9
384,489,390,389,455,9192,10572,9656,30.51,-601,-55,-15,9
384,490,391,389,455,9028,11256,9788,30.55,-676,7,3,9
384,490,391,389,455,9052,11032,9724,30.51,-715,-146,8,9
384,490,391,389,455,8748,11188,9908,30.65,-705,-520,121,9
384,490,391,389,455,9104,10680,9340,30.6,-418,277,287,9
384,490,391,389,455,8256,11392,11040,30.55,-730,66,-217,9
384,490,391,388,455,8720,10840,9452,30.69,757,-1655,607,9
384,490,391,389,456,8536,11464,10440,30.6,-563,-28,154,9
384,490,391,389,455,8476,11148,10528,30.51,-525,-347,148,9
384,490,392,389,455,8512,10740,10212,30.6,-649,29,14,9
384,490,392,389,455,8332,11648,10108,30.55,-726,-145,-92,9
384,490,392,389,455,8612,10828,9956,30.6,-867,-1342,-680,9
384,490,392,390,455,8872,11188,9644,30.55,-740,-651,42,9
384,490,392,389,455,8732,11048,9748,30.65,-892,-461,-150,9
384,488,392,388,455,8764,11112,9764,30.65,-789,-169,-44,9
384,487,392,390,455,8708,11048,9652,30.65,-727,-333,-36,9
384,488,392,389,455,8992,11052,9752,30.55,-561,21,-75,9
384,489,392,389,455,8664,11264,9960,30.51,-617,-169,8,9
384,488,393,389,455,8880,11456,9740,30.55,-757,-232,-24,9
384,489,393,389,455,8928,11328,9572,30.46,-665,-277,54,9
384,489,393,388,455,8984,11012,9896,30.51,-736,-310,-23,9
383,489,393,388,454,8744,11184,9856,30.51,-776,-207,-5,9
384,488,393,388,455,8880,11132,9556,30.51,-710,-228,1,9
383,489,393,388,454,9008,11128,9628,30.51,-636,-158,130,9
383,488,393,388,455,9016,11112,9668,30.55,-626,-357,133,9
383,489,393,388,454,9024,11204,9424,30.46,-741,-382,11,9
383,489,393,388,454,9116,10956,9660,30.51,-702,-232,-8,9
383,489,393,388,454,8740,10888,9952,30.55,-811,-50,213,9
383,489,393,388,454,8788,11160,9464,30.6,-683,-290,107,9
384,489,394,388,454,9068,10896,9608,30.51,-712,-40,-114,9
384,489,394,389,454,9096,10976,9544,30.51,-756,-388,-108,9
384,489,394,389,453,8956,11356,9468,30.46,-720,-160,17,9
384,488,394,389,453,9024,11452,9348,30.51,-786,-123,-48,9
384,488,394,389,454,9064,11376,9332,30.41,-648,-220,161,9
385,488,395,389,454,9148,11168,9216,30.41,-616,-294,-35,9
384,489,395,389,453,8984,11368,9336,30.46,-656,-145,-65,9
385,489,395,389,454,9096,11304,9256,30.46,-644,-117,80,9
385,489,395,389,454,9260,11100,9352,30.55,-794,-217,7,9
385,489,395,389,453,9172,11260,9380,30.46,-625,-272,-49,9
385,489,395,389,453,9028,11512,9324,30.46,-610,-174,67,9
385,489,395,389,453,9104,11384,9340,30.46,-712,-173,8,9
385,489,395,389,453,9200,11384,9292,30.46,-712,-116,19,9
385,489,396,389,453,9028,11284,9232,30.51,-664,-204,58,9
384,489,395,390,454,9272,11100,9164,30.51,-780,49,-49,9
385,489,396,389,453,8956,11348,9464,30.46,-709,-183,-125,9
385,489,396,390,453,9172,11456,9268,30.41,-537,-323,-3,9
386,489,396,386,453,8660,10492,9176,30.41,-786,-1273,-1304,9
413,305,468,426,449,8080,10868,10576,30.46,-8978,-3487,1889,9
405,323,497,440,455,10332,10856,7368,30.32,-13106,-1070,-604,9
370,262,497,440,454,10308,8372,11956,30.46,-458,-788,-592,9
376,276,497,440,454,10644,7796,11212,30.46,-538,-173,-136,9
378,282,497,440,454,10728,8092,11000,30.55,-633,-270,23,9
379,286,497,440,454,10764,7932,11108,30.41,-480,-142,78,9
379,288,496,440,454,10620,8240,11068,30.46,-722,-229,16,9
380,291,496,440,454,10748,7828,11096,30.46,-693,-279,-83,9
381,295,496,439,454,10676,8144,11104,30.37,-727,-283,-18,9
380,297,496,440,454,10784,7880,11448,30.46,-559,-233,70,9
380,299,496,439,455,10808,7848,11124,30.41,-735,-391,-36,9
381,300,496,439,454,10600,7980,11196,30.46,-575,-278,-1,9
381,301,495,439,455,10616,8236,11200,30.46,-653,-208,-41,9
381,303,495,439,455,10576,8180,11220,30.46,-630,-178,-40,9
381,304,495,439,455,10804,7892,11132,30.46,-557,-134,30,9
381,305,495,439,455,10620,8192,10988,30.41,-657,-125,41,9
381,306,495,439,455,10832,8044,10828,30.51,-530,-45,-1,9
398,413,446,325,441,13356,5348,9860,29.75,-583,166,753,9
398,413,446,325,441,12864,6232,10416,29.71,-361,358,488,9
398,413,445,325,440,13056,5752,10132,29.66,-2109,59,-636,9
399,413,445,325,441,12180,5980,11520,29.75,-153,-1429,-493,9
399,412,443,325,441,12840,5932,9808,29.66,-999,1317,966,9
399,412,445,325,440,12544,5980,10500,29.71,-328,-1284,66,9
400,413,446,326,441,12848,5372,10840,29.71,-1048,315,76,9
400,414,444,326,441,12952,5096,10532,29.66,-493,-1152,18,9
400,413,445,327,441,13048,5496,10620,29.66,-821,-123,-76,9
399,413,444,327,440,13412,5484,9628,29.52,-562,-240,43,9
399,413,445,327,440,13628,5244,9904,29.71,-658,-786,17,9
399,413,445,327,440,13500,5324,9856,29.71,-847,261,-273,9
399,413,445,327,440,13892,5720,8984,29.61,-974,-193,-179,9
400,413,445,327,440,13896,5264,9828,29.61,-1112,-655,-154,9
401,414,446,327,440,13340,5424,9956,29.61,-845,-268,157,9
400,414,446,327,440,13632,5204,9756,29.57,-755,-306,95,9
400,414,446,327,440,13292,5136,10408,29.66,-782,-308,150,9
400,415,445,328,440,13412,4920,10164,29.57,-709,-170,-57,9
400,414,446,328,440,13372,5460,9952,29.52,-527,-161,-133,9
400,415,446,328,440,13560,5180,9936,29.61,-790,-91,20,9
400,415,446,328,440,13784,5172,9488,29.61,-763,-269,90,9
400,414,442,328,440,13752,5112,9648,29.61,-624,-77,74,9
400,415,442,328,440,13720,4968,9908,29.61,-702,-255,-22,9
400,415,442,328,440,13628,5036,9748,29.52,-868,-118,16,9
400,415,443,328,440,13744,4932,9712,29.52,-581,-181,90,9
400,415,443,328,440,13636,4852,9868,29.61,-757,-232,-94,9
400,415,443,328,440,13652,4864,9904,29.61,-633,-187,124,9
400,415,443,329,439,13572,4952,10384,29.57,-143,-280,143,9
400,414,441,328,439,14556,5892,8480,29.52,207,-2,968,9
400,415,442,328,439,13528,4520,10316,29.61,-803,-586,132,9
400,414,442,328,439,14240,5036,8704,29.57,-788,206,-25,9
400,415,442,328,439,14004,5068,9440,29.61,-1006,-633,-100,9
400,415,442,329,439,14168,4948,9108,29.61,-571,-54,67,9
401,415,444,327,439,13308,5648,10228,29.66,636,778,-485,9
403,421,449,322,436,12988,6368,9936,29.61,1501,-277,-438,9
461,482,484,452,439,11820,9576,8248,29.61,-256,-259,63,9
442,479,462,435,435,11632,9516,8384,29.57,-2588,-1531,-1641,9
413,435,396,353,435,12960,7464,9200,29.57,-585,-312,160,9
406,441,402,367,435,14124,4800,9480,29.52,-891,-1085,-49,9
405,443,405,368,437,13936,5464,8960,29.61,-242,-206,43,9
410,423,380,303,438,13956,6280,9272,29.52,-144,1881,738,9
351,409,334,263,423,13760,5444,9028,29.61,-562,-545,-128,9
359,423,343,360,435,13980,5380,9296,29.57,-684,-58,48,9
365,416,339,253,208,13464,5036,9088,29.52,1155,-511,482,9
372,494,351,446,451,14016,5388,9620,29.52,-1103,131,54,9
373,497,353,440,450,13824,4948,9912,29.52,-731,62,238,9
375,496,352,437,449,13928,4772,9808,29.52,-679,-14,319,9
375,494,354,436,448,13908,4164,10176,29.61,-671,-218,711,9
375,494,354,435,448,14340,4352,9656,29.47,-922,-366,-225,9
375,493,355,433,447,14156,4192,9256,29.52,-599,-371,-202,9
376,492,356,432,447,14452,4508,8908,29.47,-644,-349,201,9
376,489,356,429,446,13960,3968,9984,29.57,-387,-131,87,9
377,489,357,430,447,14144,4128,9808,29.57,-614,-488,-64,9
377,489,358,431,447,13820,3228,10120,29.57,10,-770,551,9
377,490,358,430,447,14680,3820,8848,29.57,-740,-381,104,9
376,490,359,431,447,14472,3852,8940,29.57,-919,-388,-276,9
375,489,359,430,447,14616,3796,8764,29.57,-475,-126,362,9
375,489,359,429,447,14592,3804,8500,29.71,-511,-838,-143,9
375,491,359,428,447,14984,3680,8840,29.47,-389,141,-139,9
374,491,360,427,447,14872,4284,8276,29.57,-269,-893,-557,9
371,492,359,429,447,14396,5052,8636,29.57,-964,-408,-263,9
372,492,359,427,446,14428,4240,8872,29.52,-521,-277,84,9
372,491,360,426,446,14792,4332,8296,29.52,-630,-231,-82,9
372,491,360,424,446,14688,4364,8484,29.57,-336,-265,1,9
373,490,360,424,446,14704,5316,7796,29.52,168,-972,-16,9
373,490,360,419,445,15084,5224,7032,29.52,-711,-355,72,9
372,489,360,421,446,14512,5876,7632,29.52,-585,273,-213,9
371,489,360,421,446,14456,5052,8400,29.52,-777,589,779,9
372,488,360,420,446,14048,4524,9984,29.47,-1469,-706,-96,9
373,487,361,418,446,14312,5220,8720,29.61,-1195,883,339,9
373,488,361,420,446,14364,4948,8756,29.52,-295,254,304,9
373,488,362,420,446,14724,5484,7428,29.47,-704,-969,-530,9
373,487,362,419,446,15200,5184,6960,29.52,-1099,-699,-559,9
373,488,362,420,446,15124,4956,7280,29.57,-639,18,153,9
373,488,363,420,446,14852,4340,7976,29.52,-869,-623,173,9
373,487,363,420,446,14896,4396,7976,29.52,-668,-25,-41,9
372,489,363,424,446,15016,4268,7960,29.52,-961,-728,-185,9
373,489,361,424,447,15752,3892,7272,29.47,-782,163,-298,9
373,489,361,424,446,15224,3940,8076,29.42,-606,-282,49,9
373,488,364,424,446,14948,4332,8044,29.42,-728,-751,60,9
372,489,364,424,446,15592,4188,6296,29.52,-730,-324,-231,9
372,488,364,424,446,15452,4624,6912,29.52,-769,494,-29,9
372,487,364,423,446,15680,4332,6372,29.42,-439,-142,82,9
372,486,364,422,445,15660,4696,6140,29.52,-661,-581,-65,9
372,485,363,421,445,15428,4304,6972,29.52,-650,-585,-7,9
372,484,364,420,445,15928,5700,4228,29.47,-1388,-492,-255,9
372,485,363,424,446,15124,4800,8232,29.47,-1671,458,226,9
373,486,364,424,446,15288,2776,7212,29.57,-515,-619,-746,9
375,485,345,424,446,15420,3084,7204,29.38,-136,405,590,9
374,484,364,423,446,15356,4348,7148,29.61,-184,-219,-272,9
374,483,364,421,445,15456,4352,6540,29.61,-595,-497,154,9
374,483,364,420,445,15580,4356,7136,29.57,-858,-50,180,9
375,481,364,418,445,15676,4092,6336,29.57,-1598,-107,-171,9
374,480,365,419,446,15064,4040,8160,29.47,-642,424,385,9
375,482,365,418,446,15108,3688,7608,29.52,-910,407,26,9
376,482,365,417,446,14632,4340,8564,29.47,-246,315,648,9
376,481,365,416,445,14184,3468,9512,29.47,462,219,1340,9
376,481,366,414,445,14728,3892,8828,29.42,-688,339,375,9
376,481,365,413,445,14232,3348,9264,29.52,-503,-385,316,9
377,481,365,414,445,14828,4160,8612,29.52,-1554,-633,-863,9
427,487,499,455,440,16052,1396,7492,29.89,-546,-273,12,9
427,488,499,455,440,15956,1392,7060,29.99,-693,-342,-39,9
427,487,499,456,440,15924,1052,7348,29.8,-584,-92,-130,9
427,487,499,455,440,15888,1272,7204,29.89,-585,-129,120,9
427,488,499,455,440,15892,1116,7340,29.94,-556,-265,101,9
427,487,499,455,440,15988,1148,7392,29.89,-651,-231,-74,9
427,487,499,455,440,15672,1108,7764,29.85,-843,-134,58,9
427,487,499,455,440,15868,1152,7512,29.94,-776,-223,64,9
427,488,499,455,440,15832,1340,7304,29.89,-770,-168,-55,9
427,488,499,455,440,15900,1060,7532,29.89,-571,-228,103,9
427,488,499,455,440,15840,1068,7560,29.89,-616,-249,-15,9
427,488,499,455,440,16068,1416,7176,29.94,-448,-234,-51,9
427,487,499,455,440,15932,1284,7404,29.89,-653,-126,-119,9
427,487,499,455,440,15864,1008,7296,29.94,-637,-121,2,9
427,488,499,455,440,15824,1100,7408,29.89,-449,-161,-68,9
427,488,499,455,440,15776,1096,7644,29.89,-654,-168,73,9
427,488,499,455,440,15984,1144,7312,29.8,-636,-125,-45,9
427,487,499,455,440,15868,1024,7548,29.85,-739,-203,-26,9
427,488,499,455,440,15844,976,7704,29.89,-558,-149,2,9
427,487,499,455,440,15844,968,7604,29.71,-786,-192,-68,9
427,488,499,454,440,15964,1188,7152,29.85,-522,-185,1,9
427,488,499,455,439,15920,1460,7308,29.99,-606,35,25,9
426,487,499,454,439,15692,968,7452,29.94,-617,-251,71,9
427,487,499,455,439,15744,1000,7564,29.89,-547,-369,-105,9
427,488,499,454,439,15984,944,7408,29.8,-706,-98,45,9
427,487,499,454,439,15716,984,7648,29.89,-714,-225,-26,9
427,487,499,454,439,15932,852,7492,29.89,-692,-345,-112,9
426,487,499,454,439,15896,1040,7416,29.94,-657,-237,33,9
427,487,499,454,439,15892,1068,7628,29.89,-593,-32,237,9
427,488,499,454,439,15900,936,7536,29.94,-689,-139,48,9
426,487,499,454,439,15796,1108,7800,29.8,-608,-257,34,9
427,487,499,454,439,15948,1124,7564,29.85,-626,-514,-63,9
412,486,499,454,439,15964,1204,7912,29.99,-698,25,-31,9
420,486,499,454,438,15656,736,7636,29.99,-394,-554,-112,9
421,486,499,454,439,15772,1160,7596,29.89,-820,717,439,9
423,485,499,454,439,15748,988,7832,29.89,-532,-249,54,9
423,485,499,454,439,15492,1408,7816,29.85,-580,-13,138,9
423,485,499,454,439,15768,948,7660,29.89,-652,-152,173,9
424,486,499,454,439,15752,1256,7608,29.89,-670,-4,-16,9
424,486,499,454,439,15668,1464,8084,29.8,-582,-281,-61,9
424,486,499,454,439,15908,1096,7680,29.85,-495,-350,173,9
424,486,499,454,439,15560,1100,8092,29.99,-727,-263,82,9
424,486,499,454,439,15800,1292,7308,29.89,-763,-117,-40,9
